AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,CODARANCELARIO,SECTOR,PRODUCTOGRAL,PRODUCTO,MONTOFOB(US$),PESOTONELADAS,anio,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,TIPOOPERACION,CLASIFICACION
2018,Diciembre,China,Biobío,Coronel,Talcahuano,8092919,No minero,Frutas y frutos,Cerezas,138019.84,19.72,2018,,,,,,
2018,Diciembre,China,Biobío,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,162085.28,19.416,2018,,,,,,
2018,Diciembre,China,Biobío,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,180251.63,21.1352,2018,,,,,,
2018,Diciembre,China,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,27720.48,4.816,2018,,,,,,
2018,Diciembre,China,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,49751.15,7.516,2018,,,,,,
2018,Diciembre,China,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,157683.97,22.137,2018,,,,,,
2018,Diciembre,China,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,560069.78,91.564,2018,,,,,,
2018,Diciembre,China,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,633083.97,93.181,2018,,,,,,
2018,Diciembre,China,Coquimbo,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,55200.0,21.344,2018,,,,,,
2018,Diciembre,China,Coquimbo,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,313523.48,44.796,2018,,,,,,
2018,Diciembre,China,Coquimbo,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,1011118.03,141.1811,2018,,,,,,
2018,Diciembre,China,Coquimbo,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,2123563.94,367.254,2018,,,,,,
2018,Diciembre,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,7182.0,1.19,2018,,,,,,
2018,Diciembre,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,65730.75,8.938,2018,,,,,,
2018,Diciembre,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,321197.48,59.706,2018,,,,,,
2018,Diciembre,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,1438519.92,196.868,2018,,,,,,
2018,Diciembre,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2701723.62,394.43,2018,,,,,,
2018,Diciembre,China,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9345296.17,926.97571,2018,,,,,,
2018,Diciembre,China,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,339640.0,83.409,2018,,,,,,
2018,Diciembre,China,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,3891396.33,560.68526,2018,,,,,,
2018,Diciembre,China,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,13281334.66,1949.0765,2018,,,,,,
2018,Diciembre,China,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,23242294.42,3656.3378,2018,,,,,,
2018,Diciembre,China,El Maule,San Antonio,San Antonio,8092990,No minero,Frutas y frutos,Cerezas,401515.81,56.2155,2018,,,,,,
2018,Diciembre,China,El Maule,San Antonio,San Antonio,8121090,No minero,Frutas y frutos,Cerezas,151275.11,131.04,2018,,,,,,
2018,Diciembre,China,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,223864.0,40.0545,2018,,,,,,
2018,Diciembre,China,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,345000.84,58.435,2018,,,,,,
2018,Diciembre,China,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,402415.82,61.8416,2018,,,,,,
2018,Diciembre,China,Los Lagos,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,77911.12,9.66,2018,,,,,,
2018,Diciembre,China,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,33696.0,5.617,2018,,,,,,
2018,Diciembre,China,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,420804.47,57.074,2018,,,,,,
2018,Diciembre,China,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,1538260.96,227.1707,2018,,,,,,
2018,Diciembre,China,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2435031.93,359.46029,2018,,,,,,
2018,Diciembre,China,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,2175667.28,382.2672,2018,,,,,,
2018,Diciembre,China,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,2472194.74,445.9784,2018,,,,,,
2018,Diciembre,China,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,6045916.91,832.1988,2018,,,,,,
2018,Diciembre,China,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,1293504.26,262.151,2018,,,,,,
2018,Diciembre,China,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2239942.92,304.14,2018,,,,,,
2018,Diciembre,China,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2663462.6,375.531,2018,,,,,,
2018,Diciembre,China,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,14512044.19,1998.5864,2018,,,,,,
2018,Diciembre,China,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,3093016.0,961.2112,2018,,,,,,
2018,Diciembre,China,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,32627927.75,5167.52083,2018,,,,,,
2018,Diciembre,China,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,40759324.11,6353.3917,2018,,,,,,
2018,Diciembre,China,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,52996178.96,8343.93485,2018,,,,,,
2018,Diciembre,China,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,143200.0,18.488,2018,,,,,,
2018,Diciembre,China,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,966239.31,134.116,2018,,,,,,
2018,Diciembre,China,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,1070154.35,160.7492,2018,,,,,,
2018,Diciembre,China,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,1988193.62,325.4939,2018,,,,,,
2018,Diciembre,China,Tarapacá,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,36162.87,5.153,2018,,,,,,
2018,Diciembre,China,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,49862.7,6.994,2018,,,,,,
2018,Diciembre,China,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,73755.86,11.16,2018,,,,,,
2018,Diciembre,China,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,835288.76,90.743,2018,,,,,,
2018,Diciembre,China,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,973584.8,149.433,2018,,,,,,
2018,Diciembre,China,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,1203403.3,168.4835,2018,,,,,,
2018,Diciembre,China,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,1287534.0,309.17,2018,,,,,,
2018,Diciembre,China,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,5844352.37,945.888,2018,,,,,,
2018,Diciembre,China,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,7798713.63,1168.7353,2018,,,,,,
2018,Diciembre,Colombia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9000.0,1.836,2018,,,,,,
2018,Diciembre,Colombia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,49940.0,8.966,2018,,,,,,
2018,Diciembre,Colombia,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,16560.0,3.2016,2018,,,,,,
2018,Diciembre,Colombia,El Maule,San Antonio,San Antonio,8121090,No minero,Frutas y frutos,Cerezas,134285.0,167.8,2018,,,,,,
2018,Diciembre,Colombia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,6653.8,1.469,2018,,,,,,
2018,Diciembre,Colombia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,19308.09,2.796,2018,,,,,,
2018,Diciembre,Colombia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,16794.8,3.642,2018,,,,,,
2018,Diciembre,Colombia,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,88849.0,22.6848,2018,,,,,,
2018,Diciembre,Colombia,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,8832.0,2.1344,2018,,,,,,
2018,Diciembre,Colombia,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,68572.0,14.784,2018,,,,,,
2018,Diciembre,Corea del Sur,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,8858.0,1.328,2018,,,,,,
2018,Diciembre,Corea del Sur,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,174051.76,27.121,2018,,,,,,
2018,Diciembre,Corea del Sur,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,18280.4,3.552,2018,,,,,,
2018,Diciembre,Corea del Sur,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,129417.05,19.7,2018,,,,,,
2018,Diciembre,Corea del Sur,Coquimbo,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,77403.0,16.5068,2018,,,,,,
2018,Diciembre,Corea del Sur,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,65473.64,10.8,2018,,,,,,
2018,Diciembre,Corea del Sur,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,355684.11,27.97,2018,,,,,,
2018,Diciembre,Corea del Sur,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,185191.21,28.58,2018,,,,,,
2018,Diciembre,Corea del Sur,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,312709.27,42.811,2018,,,,,,
2018,Diciembre,Corea del Sur,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,153285.0,23.04,2018,,,,,,
2018,Diciembre,Corea del Sur,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,900590.78,146.2776,2018,,,,,,
2018,Diciembre,Corea del Sur,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,65185.78,9.762,2018,,,,,,
2018,Diciembre,Corea del Sur,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,389120.31,50.865,2018,,,,,,
2018,Diciembre,Corea del Sur,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,472920.77,71.135,2018,,,,,,
2018,Diciembre,Corea del Sur,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,188591.5,30.1484,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,1560.0,0.16,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,130944.0,11.591,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,325873.6,53.536,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,915768.85,137.543,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,124213.0,21.27,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,412311.64,64.4224,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,1101514.0,174.9536,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,1937274.69,309.592,2018,,,,,,
2018,Diciembre,Corea del Sur,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,108536.2,20.976,2018,,,,,,
2018,Diciembre,Costa Rica,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5324.56,1.431,2018,,,,,,
2018,Diciembre,Costa Rica,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,3450.45,0.71,2018,,,,,,
2018,Diciembre,Costa Rica,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,5016.0,1.056,2018,,,,,,
2018,Diciembre,Costa Rica,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,2368.77,0.864,2018,,,,,,
2018,Diciembre,Costa Rica,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,3316.3,1.056,2018,,,,,,
2018,Diciembre,Ecuador,Atacama,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,68016.0,39.04,2018,,,,,,
2018,Diciembre,Ecuador,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,14710.97,3.064,2018,,,,,,
2018,Diciembre,Ecuador,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,45900.0,22.44,2018,,,,,,
2018,Diciembre,Ecuador,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,53324.0,36.20811,2018,,,,,,
2018,Diciembre,Ecuador,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,205944.0,105.336,2018,,,,,,
2018,Diciembre,Ecuador,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,40300.0,20.956,2018,,,,,,
2018,Diciembre,Ecuador,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,43224.72,22.41367,2018,,,,,,
2018,Diciembre,Ecuador,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,512325.07,160.798,2018,,,,,,
2018,Diciembre,Ecuador,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,647353.6,358.9564,2018,,,,,,
2018,Diciembre,Ecuador,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,87506.7,70.07,2018,,,,,,
2018,Diciembre,Ecuador,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,147375.5,75.79,2018,,,,,,
2018,Diciembre,El Salvador,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,4200.0,0.702,2018,,,,,,
2018,Diciembre,El Salvador,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2690.45,0.698,2018,,,,,,
2018,Diciembre,Emiratos Árabes Unidos,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,20445.7,2.738,2018,,,,,,
2018,Diciembre,Emiratos Árabes Unidos,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,4047.4,0.608,2018,,,,,,
2018,Diciembre,Emiratos Árabes Unidos,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,3382.34,0.697,2018,,,,,,
2018,Diciembre,Emiratos Árabes Unidos,Ñuble,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,3321.12,0.694,2018,,,,,,
2018,Diciembre,España,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,56782.87,13.041,2018,,,,,,
2018,Diciembre,España,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,61162.26,16.377,2018,,,,,,
2018,Diciembre,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5533.52,1.42,2018,,,,,,
2018,Diciembre,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,30125.58,5.636,2018,,,,,,
2018,Diciembre,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,37083.64,6.069,2018,,,,,,
2018,Diciembre,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,90666.18,19.622,2018,,,,,,
2018,Diciembre,España,Los Lagos,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,10741.21,3.358,2018,,,,,,
2018,Diciembre,España,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,16957.29,2.802,2018,,,,,,
2018,Diciembre,España,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,12601.58,2.996,2018,,,,,,
2018,Diciembre,España,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,86576.23,13.68205,2018,,,,,,
2018,Diciembre,España,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,135381.36,29.986,2018,,,,,,
2018,Diciembre,España,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,70708.28,13.32,2018,,,,,,
2018,Diciembre,España,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,30237.56,12.2496,2018,,,,,,
2018,Diciembre,España,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,276239.35,38.9904,2018,,,,,,
2018,Diciembre,España,Valparaíso,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,19823.41,3.256,2018,,,,,,
2018,Diciembre,España,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,112754.74,20.544,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092190,No minero,Frutas y frutos,Cerezas,22318.91,4.592,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,6911.4,1.596,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,60565.02,15.339,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,146628.26,31.298,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,12376.67,2.582,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,158751.61,26.238,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,36409.4,9.901,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,94182.51,24.6,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,151994.04,34.671,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,333251.79,59.64,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,134240.0,40.272,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,58645.96,17.28,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,113421.31,26.64,2018,,,,,,
2018,Diciembre,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,116503.41,28.672,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Los Lagos,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,51831.87,12.724,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9455.84,2.742,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,105887.24,21.102,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,267950.5,53.004,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,529061.09,117.421,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,49280.0,12.768,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,59832.48,19.2,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,5582.21,12.4089,2018,,,,,,
2018,Diciembre,Estados Unidos de América,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,124690.0,26.67,2018,,,,,,
2018,Diciembre,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,80648.0,11.176,2018,,,,,,
