AÑO,MES,PAISDESTINO,ADUANA,PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,PRECIO_KG
2020,Febrero,Tailandia,Metropolitana,5.316,Metropolitana,Aéreo,Aerop. A. Merino Benítez,61150.99,11.503196012039126
2020,Febrero,Tailandia,Metropolitana,9.12,Metropolitana,Aéreo,Aerop. A. Merino Benítez,61391.58,6.7315328947368425
2020,Febrero,Taiwán (Formosa),Metropolitana,1.578,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11085.0,7.024714828897339
2020,Febrero,Taiwán (Formosa),Metropolitana,1.4,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14391.0,10.279285714285715
2020,Febrero,Taiwán (Formosa),Metropolitana,4.402,Metropolitana,Aéreo,Aerop. A. Merino Benítez,39150.2,8.893730122671512
2020,Febrero,Taiwán (Formosa),Metropolitana,6.876,Metropolitana,Aéreo,Aerop. A. Merino Benítez,47770.4,6.947411285631181
2020,Febrero,Taiwán (Formosa),Metropolitana,7.736,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50262.08,6.497166494312307
2020,Febrero,Taiwán (Formosa),Metropolitana,7.342,Metropolitana,Aéreo,Aerop. A. Merino Benítez,53504.2,7.2874148733315165
2020,Febrero,Brasil,Los Andes,18.6675,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),67452.32,3.6133558323289146
2020,Febrero,Brasil,Los Andes,23.184,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),135240.0,5.833333333333333
2020,Febrero,Brasil,San Antonio,55.88,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,46709.0,0.8358804581245526
2020,Febrero,China,San Antonio,22.08,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,44160.0,2.0000000000000004
2020,Febrero,China,San Antonio,20.866,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,64043.48,3.069274417713026
2020,Febrero,China,San Antonio,45.12,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,72250.61,1.6012989804964541
2020,Febrero,China,San Antonio,23.76,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,75624.3,3.182840909090909
2020,Febrero,China,San Antonio,23.28,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,84740.85,3.6400708762886596
2020,Febrero,China,San Antonio,20.3968,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,92524.05,4.536204208503295
2020,Febrero,China,San Antonio,22.8,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,210834.39,9.247122368421053
2020,Febrero,China,San Antonio,84.8856,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,299926.28,3.5332998765397194
2020,Febrero,China,San Antonio,148.8708,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,543334.86,3.649707397286775
2020,Febrero,China,San Antonio,152.6742,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,593171.3,3.885209812790897
2020,Febrero,China,San Antonio,306.648,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1240999.83,4.046984914299131
2020,Febrero,China,San Antonio,349.368,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1498902.36,4.290325273064505
2020,Febrero,China,San Antonio,521.84236,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2142191.88,4.1050555573909335
2020,Febrero,China,San Antonio,1900.7268,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,10088068.6,5.307479538879548
2020,Febrero,China,Valparaíso,13.688,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,77161.0,5.637127410870836
2020,Febrero,China,Valparaíso,23.5662,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,139020.0,5.899126715380503
2020,Febrero,China,Valparaíso,67.296,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,160584.62,2.3862431645268662
2020,Febrero,China,Valparaíso,43.516,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,228115.05,5.2420960106627446
2020,Febrero,China,Valparaíso,41.0816,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,235772.23,5.73911994664278
2020,Febrero,China,Valparaíso,67.248,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,252270.67,3.7513482928860333
2020,Febrero,China,Valparaíso,43.008,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,267772.94,6.226119326636905
2020,Febrero,China,Valparaíso,151.9842,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,418019.5,2.750414187790573
2020,Febrero,China,Valparaíso,125.61984,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,545917.34,4.345789168335193
2020,Febrero,China,Valparaíso,189.81648,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,829829.38,4.3717456987928545
2020,Febrero,China,Valparaíso,262.12762,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,999917.56,3.814621137597023
2020,Febrero,China,Valparaíso,298.985,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1201703.21,4.019275916852016
2020,Febrero,China,Valparaíso,404.63022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1522566.23,3.7628584192253363
2020,Febrero,China,Valparaíso,718.4458,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2555013.79,3.556306947580458
2020,Febrero,China,Valparaíso,1698.7559,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,5672375.42,3.339135081149681
2020,Febrero,China,Valparaíso,1810.22066,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,5816559.8,3.213177226692353
2020,Febrero,China,Valparaíso,4307.32431,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,18380599.47,4.267289423117527
2020,Febrero,Colombia,San Antonio,130.8,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,102830.0,0.7861620795107033
2020,Febrero,Colombia,Valparaíso,1.104,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1932.0,1.7499999999999998
2020,Febrero,Corea del Sur,San Antonio,21.01833,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,172462.8,8.205352185449557
2020,Febrero,Corea del Sur,San Antonio,44.16,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,273505.02,6.193501358695653
2020,Febrero,Corea del Sur,Valparaíso,12.064,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,115192.48,9.54844827586207
2020,Febrero,Corea del Sur,Valparaíso,20.976,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,129904.0,6.192982456140351
2020,Febrero,Corea del Sur,Valparaíso,21.2686,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,180158.99,8.470655802450562
2020,Febrero,Corea del Sur,Valparaíso,20.608,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,186760.0,9.0625
2020,Febrero,Corea del Sur,Valparaíso,27.0244,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,231533.4,8.567568567664777
2020,Febrero,Corea del Sur,Valparaíso,75.168,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,699418.0,9.30473073648361
2020,Febrero,Costa Rica,San Antonio,1.104,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1932.0,1.7499999999999998
2020,Febrero,Ecuador,San Antonio,2.64,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,5400.0,2.0454545454545454
2020,Febrero,Ecuador,San Antonio,9.361,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,18296.5,1.9545454545454546
2020,Febrero,Ecuador,San Antonio,26.4,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,57600.0,2.181818181818182
2020,Febrero,El Salvador,San Antonio,2.13674,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,13165.01,6.16125967595496
2020,Febrero,Emiratos Árabes Unidos,Valparaíso,13.44,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,66705.67,4.963219494047619
2020,Febrero,Estados Unidos de América,Valparaíso,13.8736,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,78243.03,5.639706348748703
2020,Febrero,Estados Unidos de América,Valparaíso,19.888,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,92469.05,4.649489641995173
2020,Febrero,Estados Unidos de América,Valparaíso,118.2579,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,403190.62,3.409418060019669
2020,Febrero,Hong Kong (Región administrativa especial de China),San Antonio,22.08,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,88542.0,4.010054347826087
2020,Febrero,Hong Kong (Región administrativa especial de China),Valparaíso,20.834,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,89867.72,4.313512527599117
2020,Febrero,Hong Kong (Región administrativa especial de China),Valparaíso,21.837,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,120547.6,5.520337042634061
2020,Febrero,Hong Kong (Región administrativa especial de China),Valparaíso,44.256,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,194587.18,4.396854211858279
2020,Febrero,México,San Antonio,38.4,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,37960.0,0.9885416666666668
2020,Febrero,México,San Antonio,81.44,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,86782.99,1.0656064587426326
2020,Febrero,Países Bajos,San Antonio,11.0466,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,16069.23,1.454676552061268
2020,Febrero,Países Bajos,San Antonio,21.4176,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,38916.37,1.8170275847900794
2020,Febrero,Países Bajos,San Antonio,22.29,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,97211.51,4.361216240466577
2020,Febrero,Panamá,Valparaíso,0.406,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,5000.99,12.31770935960591
2020,Febrero,Reino Unido,San Antonio,1.152,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,5759.0,4.9991319444444455
2020,Febrero,Reino Unido,San Antonio,21.344,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,130843.11,6.130205678410794
2020,Febrero,Reino Unido,San Antonio,44.16,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,133334.21,3.0193435235507247
2020,Febrero,Reino Unido,San Antonio,39.3344,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,148322.0,3.7707960462089165
2020,Febrero,Reino Unido,San Antonio,42.2936,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,217280.0,5.137420318913501
2020,Febrero,Reino Unido,Valparaíso,21.984,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,74584.01,3.392649654294032
2020,Febrero,Reino Unido,Valparaíso,20.24,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,103392.88,5.108343873517787
