AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,MONTOFOB(US$),PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB
2019,Enero,Corea del Sur,,,Metropolitana,,1.084,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5333.9
2019,Enero,Corea del Sur,,,Metropolitana,,2.781,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15093.68
2019,Enero,Corea del Sur,,,Metropolitana,,7.3,Metropolitana,Aéreo,Aerop. A. Merino Benítez,43340.5
2019,Enero,Corea del Sur,,,Metropolitana,,9.208,Metropolitana,Aéreo,Aerop. A. Merino Benítez,46896.3
2019,Enero,Corea del Sur,,,Metropolitana,,12.804,Metropolitana,Aéreo,Aerop. A. Merino Benítez,69882.9
2019,Enero,Corea del Sur,,,Metropolitana,,12.747,Metropolitana,Aéreo,Aerop. A. Merino Benítez,152354.62
2019,Enero,Corea del Sur,,,Metropolitana,,27.152,Metropolitana,Aéreo,Aerop. A. Merino Benítez,162467.34
2019,Enero,Corea del Sur,,,Metropolitana,,40.019,Metropolitana,Aéreo,Aerop. A. Merino Benítez,247238.2
2019,Enero,Corea del Sur,,,Metropolitana,,78.84,Metropolitana,Aéreo,Aerop. A. Merino Benítez,458949.08
2019,Enero,Corea del Sur,,,Metropolitana,,101.728,Metropolitana,Aéreo,Aerop. A. Merino Benítez,627403.76
2019,Enero,Costa Rica,,,Metropolitana,,0.558,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4413.5
2019,Enero,Costa Rica,,,Metropolitana,,1.412,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6302.8
2019,Enero,Ecuador,,,Metropolitana,,2.4984,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8659.0
2019,Enero,Emiratos Árabes Unidos,,,Metropolitana,,2.8,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15015.0
2019,Enero,Emiratos Árabes Unidos,,,Metropolitana,,9.438,Metropolitana,Aéreo,Aerop. A. Merino Benítez,49226.4
2019,Enero,Emiratos Árabes Unidos,,,Metropolitana,,0.708,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3396.6
2019,Enero,Emiratos Árabes Unidos,,,Metropolitana,,2.226,Metropolitana,Aéreo,Aerop. A. Merino Benítez,16302.8
2019,Enero,Emiratos Árabes Unidos,,,Metropolitana,,11.354,Metropolitana,Aéreo,Aerop. A. Merino Benítez,77894.83
2019,Enero,España,,,Metropolitana,,2.926,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19944.22
2019,Enero,España,,,Metropolitana,,6.56,Metropolitana,Aéreo,Aerop. A. Merino Benítez,26234.81
2019,Enero,España,,,Metropolitana,,1.41,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7689.86
2019,Enero,España,,,Metropolitana,,3.42,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10087.85
2019,Enero,España,,,Metropolitana,,7.073,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13204.65
2019,Enero,España,,,Metropolitana,,3.41,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18328.2
2019,Enero,España,,,Metropolitana,,6.188,Metropolitana,Aéreo,Aerop. A. Merino Benítez,33593.44
2019,Enero,España,,,Metropolitana,,11.092,Metropolitana,Aéreo,Aerop. A. Merino Benítez,55163.39
2019,Enero,España,,,Metropolitana,,20.557,Metropolitana,Aéreo,Aerop. A. Merino Benítez,76632.89
2019,Enero,España,,,Metropolitana,,16.739,Metropolitana,Aéreo,Aerop. A. Merino Benítez,98330.13
2019,Enero,Estados Unidos de América,,,Metropolitana,,2.827,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13563.5
2019,Enero,Estados Unidos de América,,,Metropolitana,,5.735,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25800.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,1.944,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9500.4
2019,Enero,Estados Unidos de América,,,Metropolitana,,36.41,Metropolitana,Aéreo,Aerop. A. Merino Benítez,137569.48
2019,Enero,Estados Unidos de América,,,Metropolitana,,82.222,Metropolitana,Aéreo,Aerop. A. Merino Benítez,427921.72
2019,Enero,Estados Unidos de América,,,Metropolitana,,1.158,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3494.74
2019,Enero,Estados Unidos de América,,,Metropolitana,,3.066,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11009.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,4.195,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13440.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,3.204,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20027.29
2019,Enero,Estados Unidos de América,,,Metropolitana,,6.648,Metropolitana,Aéreo,Aerop. A. Merino Benítez,31360.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,14.437,Metropolitana,Aéreo,Aerop. A. Merino Benítez,63524.82
2019,Enero,Estados Unidos de América,,,Metropolitana,,28.878,Metropolitana,Aéreo,Aerop. A. Merino Benítez,102996.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,50.862,Metropolitana,Aéreo,Aerop. A. Merino Benítez,212172.49
2019,Enero,Estados Unidos de América,,,Metropolitana,,69.94812,Metropolitana,Aéreo,Aerop. A. Merino Benítez,219639.35
2019,Enero,Estados Unidos de América,,,Metropolitana,,51.425,Metropolitana,Aéreo,Aerop. A. Merino Benítez,249420.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,55.1672,Metropolitana,Aéreo,Aerop. A. Merino Benítez,254412.0
2019,Enero,Estados Unidos de América,,,Metropolitana,,68.13215,Metropolitana,Aéreo,Aerop. A. Merino Benítez,320963.89
2019,Enero,Estados Unidos de América,,,Metropolitana,,118.8619,Metropolitana,Aéreo,Aerop. A. Merino Benítez,547663.91
2019,Enero,Estados Unidos de América,,,Metropolitana,,123.938,Metropolitana,Aéreo,Aerop. A. Merino Benítez,573268.53
2019,Enero,Filipinas,,,Metropolitana,,1.402,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9010.4
2019,Enero,Filipinas,,,Metropolitana,,2.766,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19888.8
2019,Enero,Filipinas,,,Metropolitana,,2.172,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12909.17
2019,Enero,Filipinas,,,Metropolitana,,2.818,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19495.0
2019,Enero,Filipinas,,,Metropolitana,,3.545,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23834.0
2019,Enero,Filipinas,,,Metropolitana,,3.995,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24620.17
2019,Enero,Filipinas,,,Metropolitana,,3.419,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24658.2
2019,Enero,Filipinas,,,Metropolitana,,4.229,Metropolitana,Aéreo,Aerop. A. Merino Benítez,30896.3
2019,Enero,Filipinas,,,Metropolitana,,4.913,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32556.74
2019,Enero,Filipinas,,,Metropolitana,,6.686,Metropolitana,Aéreo,Aerop. A. Merino Benítez,37107.36
2019,Enero,Filipinas,,,Metropolitana,,9.121,Metropolitana,Aéreo,Aerop. A. Merino Benítez,53244.25
2019,Enero,Francia,,,Metropolitana,,1.47,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8842.38
2019,Enero,Francia,,,Metropolitana,,0.734,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5327.48
2019,Enero,Francia,,,Metropolitana,,3.415,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23116.0
2019,Enero,Francia,,,Metropolitana,,10.5399,Metropolitana,Aéreo,Aerop. A. Merino Benítez,26471.43
2019,Enero,Francia,,,Metropolitana,,6.272,Metropolitana,Aéreo,Aerop. A. Merino Benítez,37278.81
2019,Enero,Francia,,,Metropolitana,,7.014,Metropolitana,Aéreo,Aerop. A. Merino Benítez,43032.16
2019,Enero,Francia,,,Metropolitana,,9.4818,Metropolitana,Aéreo,Aerop. A. Merino Benítez,56073.15
2019,Enero,Francia,,,Metropolitana,,19.908,Metropolitana,Aéreo,Aerop. A. Merino Benítez,180035.65
2019,Enero,Guatemala,,,Metropolitana,,0.96,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2446.75
2019,Enero,Honduras,,,Metropolitana,,0.686,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4212.0
2019,Enero,Hong Kong (Región administrativa especial de China),,,Metropolitana,,2.784,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9172.8
2019,Enero,Hong Kong (Región administrativa especial de China),,,Metropolitana,,4.11,Metropolitana,Aéreo,Aerop. A. Merino Benítez,16370.62
2019,Enero,Hong Kong (Región administrativa especial de China),,,Metropolitana,,6.899,Metropolitana,Aéreo,Aerop. A. Merino Benítez,63954.39
2019,Enero,India,,,Metropolitana,,1.196,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10132.24
2019,Enero,India,,,Metropolitana,,2.172,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12244.5
2019,Enero,India,,,Metropolitana,,2.076,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15372.08
2019,Enero,India,,,Metropolitana,,2.149,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20473.5
2019,Enero,India,,,Metropolitana,,2.551,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23578.2
2019,Enero,India,,,Metropolitana,,5.691,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50347.5
2019,Enero,India,,,Metropolitana,,12.779,Metropolitana,Aéreo,Aerop. A. Merino Benítez,82609.84
2019,Enero,Irlanda,,,Metropolitana,,1.392,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9344.4
2019,Enero,Irlanda,,,Metropolitana,,2.778,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15433.2
2019,Enero,Italia,,,Metropolitana,,5.611,Metropolitana,Aéreo,Aerop. A. Merino Benítez,28275.33
2019,Enero,Italia,,,Metropolitana,,3.42,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18480.0
2019,Enero,Italia,,,Metropolitana,,3.038,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19878.0
2019,Enero,Italia,,,Metropolitana,,4.16,Metropolitana,Aéreo,Aerop. A. Merino Benítez,31703.78
2019,Enero,Italia,,,Metropolitana,,27.936,Metropolitana,Aéreo,Aerop. A. Merino Benítez,70311.27
2019,Enero,Italia,,,Metropolitana,,11.323,Metropolitana,Aéreo,Aerop. A. Merino Benítez,98723.98
2019,Enero,Japón,,,Metropolitana,,5.354,Metropolitana,Aéreo,Aerop. A. Merino Benítez,39062.0
2019,Enero,Japón,,,Metropolitana,,6.834,Metropolitana,Aéreo,Aerop. A. Merino Benítez,56283.72
2019,Enero,Japón,,,Metropolitana,,3.488,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23147.88
2019,Enero,Japón,,,Metropolitana,,4.2,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24254.4
2019,Enero,Japón,,,Metropolitana,,9.23,Metropolitana,Aéreo,Aerop. A. Merino Benítez,76186.52
2019,Enero,Libano,,,Metropolitana,,0.676,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6303.6
2019,Enero,Libano,,,Metropolitana,,1.412,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18379.4
2019,Enero,México,,,Metropolitana,,1.351,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7982.8
2019,Enero,México,,,Metropolitana,,2.128,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12075.0
2019,Enero,Países Bajos,,,Metropolitana,,3.133,Metropolitana,Aéreo,Aerop. A. Merino Benítez,-1154.84
2019,Enero,Países Bajos,,,Metropolitana,,3.034,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21032.2
2019,Enero,Países Bajos,,,Metropolitana,,14.84,Metropolitana,Aéreo,Aerop. A. Merino Benítez,44684.52
2019,Enero,Países Bajos,,,Metropolitana,,27.55,Metropolitana,Aéreo,Aerop. A. Merino Benítez,157989.41
2019,Enero,Polinesia Francesa,,,Metropolitana,,0.8192,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7802.4
2019,Enero,Qatar,,,Metropolitana,,0.704,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3158.28
2019,Enero,Reino Unido,,,Metropolitana,,0.012,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1.01
2019,Enero,Reino Unido,,,Metropolitana,,0.19,Metropolitana,Aéreo,Aerop. A. Merino Benítez,875.0
2019,Enero,Reino Unido,,,Metropolitana,,7.272,Metropolitana,Aéreo,Aerop. A. Merino Benítez,39450.02
2019,Enero,Reino Unido,,,Metropolitana,,2.923,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14628.52
2019,Enero,Reino Unido,,,Metropolitana,,3.334,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15732.77
2019,Enero,Reino Unido,,,Metropolitana,,6.114,Metropolitana,Aéreo,Aerop. A. Merino Benítez,27034.0
2019,Enero,Reino Unido,,,Metropolitana,,9.19185,Metropolitana,Aéreo,Aerop. A. Merino Benítez,45560.2
2019,Enero,Reino Unido,,,Metropolitana,,16.148,Metropolitana,Aéreo,Aerop. A. Merino Benítez,71917.04
2019,Enero,Reino Unido,,,Metropolitana,,15.614,Metropolitana,Aéreo,Aerop. A. Merino Benítez,76878.63
2019,Enero,Reino Unido,,,Metropolitana,,64.374,Metropolitana,Aéreo,Aerop. A. Merino Benítez,266442.43
2019,Enero,Rusia,,,Metropolitana,,1.309,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11762.75
2019,Enero,Rusia,,,Metropolitana,,3.704,Metropolitana,Aéreo,Aerop. A. Merino Benítez,39911.77
2019,Enero,Rusia,,,Metropolitana,,1.477,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13850.5
2019,Enero,Rusia,,,Metropolitana,,1.378,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15879.67
2019,Enero,Rusia,,,Metropolitana,,4.73,Metropolitana,Aéreo,Aerop. A. Merino Benítez,33405.66
2019,Enero,Rusia,,,Metropolitana,,3.377,Metropolitana,Aéreo,Aerop. A. Merino Benítez,37111.03
2019,Enero,Rusia,,,Metropolitana,,3.631,Metropolitana,Aéreo,Aerop. A. Merino Benítez,38794.3
2019,Enero,Rusia,,,Metropolitana,,8.07,Metropolitana,Aéreo,Aerop. A. Merino Benítez,43192.22
2019,Enero,Rusia,,,Metropolitana,,6.709,Metropolitana,Aéreo,Aerop. A. Merino Benítez,49481.77
2019,Enero,Rusia,,,Metropolitana,,16.637,Metropolitana,Aéreo,Aerop. A. Merino Benítez,188900.57
2019,Enero,Senegal,,,Metropolitana,,2.0,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18913.2
2019,Enero,Senegal,,,Metropolitana,,3.493,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32445.8
2019,Enero,Singapur,,,Metropolitana,,0.702,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6639.18
2019,Enero,Singapur,,,Metropolitana,,5.254,Metropolitana,Aéreo,Aerop. A. Merino Benítez,44624.9
2019,Enero,Tailandia,,,Metropolitana,,1.424,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11604.0
2019,Enero,Tailandia,,,Metropolitana,,4.325,Metropolitana,Aéreo,Aerop. A. Merino Benítez,28841.17
2019,Enero,Tailandia,,,Metropolitana,,1.366,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9183.2
2019,Enero,Tailandia,,,Metropolitana,,1.39,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11913.1
2019,Enero,Tailandia,,,Metropolitana,,4.172,Metropolitana,Aéreo,Aerop. A. Merino Benítez,27780.33
2019,Enero,Tailandia,,,Metropolitana,,3.364,Metropolitana,Aéreo,Aerop. A. Merino Benítez,29901.8
2019,Enero,Tailandia,,,Metropolitana,,10.485,Metropolitana,Aéreo,Aerop. A. Merino Benítez,59033.24
2019,Enero,Tailandia,,,Metropolitana,,24.119,Metropolitana,Aéreo,Aerop. A. Merino Benítez,239603.98
2019,Enero,Tailandia,,,Metropolitana,,38.718,Metropolitana,Aéreo,Aerop. A. Merino Benítez,242659.23
2019,Enero,Tailandia,,,Metropolitana,,28.41,Metropolitana,Aéreo,Aerop. A. Merino Benítez,278150.32
2019,Enero,Tailandia,,,Metropolitana,,42.174,Metropolitana,Aéreo,Aerop. A. Merino Benítez,280866.18
2019,Enero,Tailandia,,,Metropolitana,,51.997,Metropolitana,Aéreo,Aerop. A. Merino Benítez,350503.13
2019,Enero,Tailandia,,,Metropolitana,,38.112,Metropolitana,Aéreo,Aerop. A. Merino Benítez,405647.94
2019,Enero,Taiwán (Formosa),,,Metropolitana,,14.796,Metropolitana,Aéreo,Aerop. A. Merino Benítez,110682.2
2019,Enero,Taiwán (Formosa),,,Metropolitana,,4.646,Metropolitana,Aéreo,Aerop. A. Merino Benítez,38835.99
2019,Enero,Taiwán (Formosa),,,Metropolitana,,2.109,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9034.53
2019,Enero,Taiwán (Formosa),,,Metropolitana,,1.394,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9258.6
2019,Enero,Taiwán (Formosa),,,Metropolitana,,2.632,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21351.66
2019,Enero,Taiwán (Formosa),,,Metropolitana,,3.534,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24690.01
2019,Enero,Taiwán (Formosa),,,Metropolitana,,6.092,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24765.55
2019,Enero,Taiwán (Formosa),,,Metropolitana,,3.68,Metropolitana,Aéreo,Aerop. A. Merino Benítez,30861.1
2019,Enero,Taiwán (Formosa),,,Metropolitana,,3.408,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32071.11
2019,Enero,Taiwán (Formosa),,,Metropolitana,,6.254,Metropolitana,Aéreo,Aerop. A. Merino Benítez,34949.17
2019,Enero,Taiwán (Formosa),,,Metropolitana,,11.674,Metropolitana,Aéreo,Aerop. A. Merino Benítez,65552.21
2019,Enero,Taiwán (Formosa),,,Metropolitana,,22.532,Metropolitana,Aéreo,Aerop. A. Merino Benítez,126416.52
2019,Enero,Taiwán (Formosa),,,Metropolitana,,21.267,Metropolitana,Aéreo,Aerop. A. Merino Benítez,154746.8
2019,Enero,Taiwán (Formosa),,,Metropolitana,,17.967,Metropolitana,Aéreo,Aerop. A. Merino Benítez,178231.95
2019,Enero,Taiwán (Formosa),,,Metropolitana,,34.754,Metropolitana,Aéreo,Aerop. A. Merino Benítez,178916.37
2019,Enero,Taiwán (Formosa),,,Metropolitana,,47.12,Metropolitana,Aéreo,Aerop. A. Merino Benítez,313920.01
2019,Enero,Taiwán (Formosa),,,Metropolitana,,45.738,Metropolitana,Aéreo,Aerop. A. Merino Benítez,319470.54
2019,Enero,Taiwán (Formosa),,,Metropolitana,,49.867,Metropolitana,Aéreo,Aerop. A. Merino Benítez,488002.94
2019,Enero,Territorio Francés en Oceanía y el Pacífico,,,Metropolitana,,4.76,Metropolitana,Aéreo,Aerop. A. Merino Benítez,36967.0
2019,Enero,Venezuela,,,Metropolitana,,1.388,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7293.42
2019,Enero,Venezuela,,,Metropolitana,,2.102,Metropolitana,Aéreo,Aerop. A. Merino Benítez,26859.96
2019,Enero,Alemania,,,Los Andes,,0.696,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),6778.39
2019,Enero,Alemania,,,San Antonio,,2.16,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,14313.6
2019,Enero,Alemania,,,San Antonio,,4.32,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,32205.6
2019,Enero,Arabia Saudita,,,San Antonio,,10.672,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,48392.0
2019,Enero,Bélgica,,,San Antonio,,4.7287,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,30318.47
2019,Enero,Brasil,,,Los Andes,,5.4924,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),16594.31
2019,Enero,Brasil,,,Los Andes,,23.583,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),63001.52
2019,Enero,Brasil,,,Los Andes,,21.19,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),69456.0
2019,Enero,Brasil,,,Los Andes,,23.7046,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),74186.96
2019,Enero,Brasil,,,Los Andes,,67.914,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),249236.35
2019,Enero,Brasil,,,Los Andes,,64.9902,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),252456.0
2019,Enero,Brasil,,,Los Andes,,95.1248,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),268425.0
2019,Enero,Brasil,,,Los Andes,,98.1611,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),275425.0
2019,Enero,Brasil,,,Los Andes,,170.63858,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),417177.75
2019,Enero,Brasil,,,San Antonio,,57.6,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,49400.0
2019,Enero,Canadá,,,San Antonio,,53.088,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,281984.0
2019,Enero,Canadá,,,Valparaíso,,141.36,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,707739.94
2019,Enero,China,,,San Antonio,,19.5503,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,67336.5
2019,Enero,China,,,San Antonio,,20.823,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,101765.0
2019,Enero,China,,,San Antonio,,19.152,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,121160.65
2019,Enero,China,,,San Antonio,,20.16,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,143024.2
2019,Enero,China,,,San Antonio,,19.761,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,153976.0
2019,Enero,China,,,San Antonio,,22.074,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,182607.2
2019,Enero,China,,,San Antonio,,41.6856,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,234665.24
2019,Enero,China,,,San Antonio,,66.438,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,339399.2
2019,Enero,China,,,San Antonio,,65.94,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,364422.22
2019,Enero,China,,,San Antonio,,123.865,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,755234.38
2019,Enero,China,,,San Antonio,,129.39419,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,855413.42
2019,Enero,China,,,San Antonio,,108.56,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1085744.56
2019,Enero,China,,,San Antonio,,261.07444,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1112170.5
2019,Enero,China,,,San Antonio,,148.1288,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1187185.85
2019,Enero,China,,,San Antonio,,296.352,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1216043.0
2019,Enero,China,,,San Antonio,,217.895,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1296970.45
2019,Enero,China,,,San Antonio,,491.3084,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2542259.72
2019,Enero,China,,,San Antonio,,381.6466,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2558408.65
2019,Enero,China,,,San Antonio,,577.6366,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,3515051.27
2019,Enero,China,,,San Antonio,,636.01376,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,5628401.5
2019,Enero,China,,,San Antonio,,1022.2097,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,6411024.73
2019,Enero,China,,,San Antonio,,1080.803,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,6548567.51
2019,Enero,China,,,San Antonio,,2127.54622,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,7728769.1
2019,Enero,China,,,San Antonio,,1310.828,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,11252284.55
2019,Enero,China,,,San Antonio,,1871.7566,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,12517826.65
2019,Enero,China,,,San Antonio,,5920.6891,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,39083203.09
2019,Enero,China,,,San Antonio,,7673.31534,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,52551092.35
2019,Enero,China,,,San Antonio,,15464.78274,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,104055888.9
